"FIPS","State","County, State","2016 Food Insecurity Rate","# of Food Insecure Persons in 2016","Low Threshold in state","Low Threshold Type","High Threshold in state","High Threshold Type","% FI ≤ Low Threshold","% FI Btwn Thresholds","% FI > High Threshold","2016 Child food insecurity rate","# of Food Insecure Children in 2016","% food insecure children in HH w/ HH incomes below 185 FPL in 2016","% food insecure children in HH w/ HH incomes above 185 FPL in 2016","2016 Cost Per Meal","2016 Weighted Annual Food Budget Shortfall"
"45025","SC","Chesterfield County, South Carolina","16.4%","  7,560 ","130%","SNAP","185%","Other Nutrition Program","72.1%","13.5%","14.3%","21.3%","  2,270 ","75%","25%","$2.68","$3,463,000.00"
"45027","SC","Clarendon County, South Carolina","19.5%","  6,640 ","130%","SNAP","185%","Other Nutrition Program","64.9%","13.8%","21.2%","23.2%","  1,620 ","63%","37%","$2.82","$3,196,000.00"
"45029","SC","Colleton County, South Carolina","16.5%","  6,240 ","130%","SNAP","185%","Other Nutrition Program","70.3%","24.0%","5.7%","20.4%","  1,780 ","92%","8%","$2.90","$3,088,000.00"
"45031","SC","Darlington County, South Carolina","18.3%","  12,400 ","130%","SNAP","185%","Other Nutrition Program","64.7%","16.2%","19.1%","21.3%","  3,330 ","70%","30%","$2.87","$6,089,000.00"
"45033","SC","Dillon County, South Carolina","21.6%","  6,770 ","130%","SNAP","185%","Other Nutrition Program","71.8%","14.4%","13.9%","25.5%","  2,060 ","68%","32%","$2.69","$3,117,000.00"
"45035","SC","Dorchester County, South Carolina","11.8%","  17,510 ","130%","SNAP","185%","Other Nutrition Program","48.8%","16.6%","34.6%","16.0%","  6,070 ","62%","38%","$3.11","$9,292,000.00"
"45037","SC","Edgefield County, South Carolina","14.3%","  3,780 ","130%","SNAP","185%","Other Nutrition Program","49.3%","11.8%","39.0%","18.3%","  930 ","60%","40%","$2.96","$1,915,000.00"
"45039","SC","Fairfield County, South Carolina","20.9%","  4,800 ","130%","SNAP","185%","Other Nutrition Program","63.9%","20.6%","15.5%","22.9%","  1,080 ","72%","28%","$2.87","$2,358,000.00"
"45041","SC","Florence County, South Carolina","17.0%","  23,610 ","130%","SNAP","185%","Other Nutrition Program","60.2%","14.6%","25.2%","19.1%","  6,400 ","68%","32%","$2.65","$10,711,000.00"
"45043","SC","Georgetown County, South Carolina","15.4%","  9,340 ","130%","SNAP","185%","Other Nutrition Program","61.4%","13.0%","25.6%","21.8%","  2,650 ","72%","28%","$3.23","$5,159,000.00"
"45045","SC","Greenville County, South Carolina","11.0%","  53,140 ","130%","SNAP","185%","Other Nutrition Program","58.5%","14.1%","27.5%","16.4%","  18,670 ","67%","33%","$3.01","$27,346,000.00"
"45047","SC","Greenwood County, South Carolina","16.7%","  11,670 ","130%","SNAP","185%","Other Nutrition Program","65.0%","12.6%","22.4%","22.4%","  3,630 ","67%","33%","$2.76","$5,500,000.00"
"45049","SC","Hampton County, South Carolina","17.9%","  3,630 ","130%","SNAP","185%","Other Nutrition Program","59.7%","26.0%","14.3%","19.3%","  880 ","79%","21%","$2.78","$1,722,000.00"
"45051","SC","Horry County, South Carolina","12.3%","  37,060 ","130%","SNAP","185%","Other Nutrition Program","61.3%","14.6%","24.1%","20.9%","  12,070 ","72%","28%","$3.01","$19,034,000.00"
"45053","SC","Jasper County, South Carolina","15.7%","  4,280 ","130%","SNAP","185%","Other Nutrition Program","70.7%","23.2%","6.1%","21.3%","  1,250 ","72%","28%","$3.10","$2,267,000.00"
"45055","SC","Kershaw County, South Carolina","12.3%","  7,770 ","130%","SNAP","185%","Other Nutrition Program","56.2%","17.5%","26.3%","17.7%","  2,630 ","65%","35%","$2.96","$3,930,000.00"
"45057","SC","Lancaster County, South Carolina","12.5%","  10,450 ","130%","SNAP","185%","Other Nutrition Program","58.7%","8.6%","32.7%","18.7%","  3,480 ","63%","37%","$2.78","$4,965,000.00"
"45059","SC","Laurens County, South Carolina","14.5%","  9,640 ","130%","SNAP","185%","Other Nutrition Program","68.9%","14.6%","16.5%","21.4%","  3,180 ","78%","22%","$2.48","$4,086,000.00"
"45061","SC","Lee County, South Carolina","22.3%","  4,060 ","130%","SNAP","185%","Other Nutrition Program","70.2%","12.3%","17.5%","25.1%","  980 ","66%","34%","$2.73","$1,896,000.00"
"45063","SC","Lexington County, South Carolina","10.1%","  28,180 ","130%","SNAP","185%","Other Nutrition Program","56.6%","14.9%","28.5%","16.4%","  10,810 ","69%","31%","$2.88","$13,879,000.00"
"45065","SC","McCormick County, South Carolina","17.2%","  1,690 ","130%","SNAP","185%","Other Nutrition Program","44.4%","21.7%","34.0%","22.2%","  280 ","55%","45%","$2.85","$824,000.00"
"45067","SC","Marion County, South Carolina","22.0%","  7,030 ","130%","SNAP","185%","Other Nutrition Program","68.4%","19.9%","11.7%","26.2%","  1,980 ","68%","32%","$2.66","$3,198,000.00"
"45069","SC","Marlboro County, South Carolina","21.5%","  5,950 ","130%","SNAP","185%","Other Nutrition Program","63.3%","12.7%","24.0%","24.9%","  1,410 ","73%","27%","$2.67","$2,713,000.00"
"45071","SC","Newberry County, South Carolina","13.7%","  5,170 ","130%","SNAP","185%","Other Nutrition Program","65.8%","18.5%","15.8%","19.0%","  1,590 ","81%","19%","$2.68","$2,364,000.00"
"45073","SC","Oconee County, South Carolina","11.4%","  8,620 ","130%","SNAP","185%","Other Nutrition Program","72.5%","9.9%","17.6%","20.1%","  3,080 ","81%","19%","$2.69","$3,963,000.00"
"45075","SC","Orangeburg County, South Carolina","22.3%","  19,990 ","130%","SNAP","185%","Other Nutrition Program","62.2%","19.5%","18.3%","23.8%","  4,830 ","72%","28%","$2.54","$8,678,000.00"
"45077","SC","Pickens County, South Carolina","11.9%","  14,330 ","130%","SNAP","185%","Other Nutrition Program","63.2%","11.1%","25.7%","17.5%","  4,150 ","74%","27%","$2.96","$7,240,000.00"
"45079","SC","Richland County, South Carolina","16.8%","  67,300 ","130%","SNAP","185%","Other Nutrition Program","48.8%","14.9%","36.3%","16.8%","  14,800 ","60%","40%","$3.06","$35,228,000.00"
"45081","SC","Saluda County, South Carolina","11.8%","  2,360 ","130%","SNAP","185%","Other Nutrition Program","67.9%","25.8%","6.3%","18.3%","  820 ","81%","19%","$2.97","$1,198,000.00"
"45083","SC","Spartanburg County, South Carolina","12.5%","  36,920 ","130%","SNAP","185%","Other Nutrition Program","62.1%","16.3%","21.6%","18.6%","  12,930 ","76%","25%","$2.78","$17,569,000.00"
"45085","SC","Sumter County, South Carolina","18.0%","  19,370 ","130%","SNAP","185%","Other Nutrition Program","58.0%","23.6%","18.4%","20.2%","  5,370 ","72%","28%","$2.75","$9,106,000.00"
"45087","SC","Union County, South Carolina","16.2%","  4,540 ","130%","SNAP","185%","Other Nutrition Program","61.5%","22.5%","16.1%","21.5%","  1,310 ","74%","26%","$2.85","$2,207,000.00"
"45089","SC","Williamsburg County, South Carolina","23.2%","  7,610 ","130%","SNAP","185%","Other Nutrition Program","62.7%","18.1%","19.2%","24.2%","  1,730 ","69%","31%","$2.84","$3,694,000.00"
"45091","SC","York County, South Carolina","11.0%","  27,020 ","130%","SNAP","185%","Other Nutrition Program","50.3%","14.7%","35.0%","15.7%","  9,550 ","61%","39%","$3.02","$13,935,000.00"
"46003","SD","Aurora County, South Dakota","7.4%","  200 ","130%","SNAP","185%","Other Nutrition Program","39.5%","22.7%","37.9%","12.1%","  90 ","47%","53%","$3.08","$105,000.00"
"46005","SD","Beadle County, South Dakota","12.3%","  2,230 ","130%","SNAP","185%","Other Nutrition Program","61.9%","1.8%","36.3%","20.4%","  960 ","63%","37%","$3.16","$1,202,000.00"
"46007","SD","Bennett County, South Dakota","18.3%","  630 ","130%","SNAP","185%","Other Nutrition Program","73.5%","3.8%","22.7%","25.8%","  310 ","78%","22%","$3.07","$331,000.00"
"46009","SD","Bon Homme County, South Dakota","9.8%","  680 ","130%","SNAP","185%","Other Nutrition Program","42.5%","11.1%","46.4%","15.8%","  200 ","57%","43%","$3.11","$362,000.00"
"46011","SD","Brookings County, South Dakota","12.7%","  4,250 ","130%","SNAP","185%","Other Nutrition Program","51.7%","7.0%","41.3%","13.9%","  920 ","57%","43%","$3.32","$2,411,000.00"
"46013","SD","Brown County, South Dakota","10.5%","  4,050 ","130%","SNAP","185%","Other Nutrition Program","46.1%","14.9%","38.9%","13.9%","  1,250 ","63%","37%","$3.15","$2,183,000.00"
"46015","SD","Brule County, South Dakota","11.2%","  600 ","130%","SNAP","185%","Other Nutrition Program","56.5%","9.9%","33.6%","16.9%","  230 ","62%","38%","$3.11","$318,000.00"
"46017","SD","Buffalo County, South Dakota","23.2%","  480 ","130%","SNAP","185%","Other Nutrition Program","75.8%","21.7%","2.5%","29.2%","  230 ","91%","9%","$3.17","$260,000.00"
"46019","SD","Butte County, South Dakota","9.9%","  1,020 ","130%","SNAP","185%","Other Nutrition Program","54.1%","32.9%","13.0%","13.6%","  340 ","83%","17%","$3.24","$564,000.00"
"46021","SD","Campbell County, South Dakota","8.9%","  140 ","130%","SNAP","185%","Other Nutrition Program","55.7%","19.5%","24.9%","14.8%","  60 ","78%","22%","$3.14","$75,000.00"
"46023","SD","Charles Mix County, South Dakota","13.3%","  1,230 ","130%","SNAP","185%","Other Nutrition Program","63.6%","13.4%","23.0%","19.7%","  540 ","76%","25%","$3.07","$645,000.00"
"46025","SD","Clark County, South Dakota","11.6%","  420 ","130%","SNAP","185%","Other Nutrition Program","54.6%","11.8%","33.7%","18.5%","  160 ","65%","36%","$3.16","$227,000.00"
"46027","SD","Clay County, South Dakota","16.6%","  2,330 ","130%","SNAP","185%","Other Nutrition Program","56.8%","6.6%","36.6%","18.2%","  430 ","73%","28%","$3.02","$1,203,000.00"
"46029","SD","Codington County, South Dakota","10.7%","  2,980 ","130%","SNAP","185%","Other Nutrition Program","40.7%","20.6%","38.6%","14.1%","  970 ","65%","36%","$3.10","$1,579,000.00"
"46031","SD","Corson County, South Dakota","22.8%","  950 ","130%","SNAP","185%","Other Nutrition Program","82.4%","17.6%","0.0%","30.1%","  430 ","75%","25%","$3.19","$518,000.00"
"46033","SD","Custer County, South Dakota","9.8%","  820 ","130%","SNAP","185%","Other Nutrition Program","40.0%","15.0%","45.0%","16.6%","  240 ","45%","55%","$3.21","$449,000.00"
"46035","SD","Davison County, South Dakota","11.3%","  2,250 ","130%","SNAP","185%","Other Nutrition Program","50.0%","18.3%","31.8%","16.3%","  740 ","70%","30%","$3.10","$1,190,000.00"
"46037","SD","Day County, South Dakota","12.9%","  720 ","130%","SNAP","185%","Other Nutrition Program","56.3%","11.9%","31.8%","22.5%","  270 ","67%","33%","$3.11","$382,000.00"
"46039","SD","Deuel County, South Dakota","10.0%","  430 ","130%","SNAP","185%","Other Nutrition Program","44.3%","12.6%","43.0%","16.1%","  160 ","69%","31%","$3.18","$234,000.00"
"46041","SD","Dewey County, South Dakota","18.8%","  1,060 ","130%","SNAP","185%","Other Nutrition Program","70.4%","13.7%","15.9%","25.2%","  500 ","90%","10%","$3.20","$580,000.00"
"46043","SD","Douglas County, South Dakota","8.5%","  250 ","130%","SNAP","185%","Other Nutrition Program","38.6%","32.9%","28.5%","13.8%","  90 ","59%","41%","$3.09","$132,000.00"
"46045","SD","Edmunds County, South Dakota","8.5%","  340 ","130%","SNAP","185%","Other Nutrition Program","46.2%","10.8%","43.0%","12.2%","  120 ","49%","51%","$3.15","$183,000.00"
"46047","SD","Fall River County, South Dakota","12.4%","  850 ","130%","SNAP","185%","Other Nutrition Program","52.2%","5.2%","42.6%","20.1%","  250 ","48%","52%","$3.19","$464,000.00"
"46049","SD","Faulk County, South Dakota","10.1%","  240 ","130%","SNAP","185%","Other Nutrition Program","54.0%","17.9%","28.1%","11.5%","  60 ","64%","37%","$3.11","$127,000.00"
"46051","SD","Grant County, South Dakota","8.5%","  610 ","130%","SNAP","185%","Other Nutrition Program","44.8%","17.1%","38.1%","14.0%","  220 ","59%","41%","$3.09","$322,000.00"
"46053","SD","Gregory County, South Dakota","12.2%","  510 ","130%","SNAP","185%","Other Nutrition Program","59.3%","18.4%","22.3%","18.8%","  190 ","78%","22%","$3.10","$270,000.00"
"46055","SD","Haakon County, South Dakota","11.6%","  240 ","130%","SNAP","185%","Other Nutrition Program","68.2%","21.1%","10.7%","19.1%","  90 ","93%","7%","$3.19","$131,000.00"
"46057","SD","Hamlin County, South Dakota","8.3%","  500 ","130%","SNAP","185%","Other Nutrition Program","40.4%","23.3%","36.3%","14.3%","  260 ","66%","34%","$3.21","$274,000.00"
"46059","SD","Hand County, South Dakota","8.8%","  290 ","130%","SNAP","185%","Other Nutrition Program","30.9%","17.4%","51.7%","12.8%","  90 ","36%","64%","$3.12","$155,000.00"
"46061","SD","Hanson County, South Dakota","9.3%","  310 ","130%","SNAP","185%","Other Nutrition Program","50.4%","22.2%","27.3%","14.1%","  150 ","73%","28%","$3.09","$163,000.00"
"46063","SD","Harding County, South Dakota","11.1%","  140 ","130%","SNAP","185%","Other Nutrition Program","57.2%","1.1%","41.7%","14.5%","  40 ","52%","49%","$3.29","$79,000.00"
"46065","SD","Hughes County, South Dakota","9.9%","  1,730 ","130%","SNAP","185%","Other Nutrition Program","40.3%","7.4%","52.2%","14.0%","  580 ","51%","49%","$3.14","$929,000.00"
"46067","SD","Hutchinson County, South Dakota","10.4%","  760 ","130%","SNAP","185%","Other Nutrition Program","47.8%","11.1%","41.1%","16.0%","  270 ","53%","47%","$3.08","$400,000.00"
"46069","SD","Hyde County, South Dakota","9.4%","  140 ","130%","SNAP","185%","Other Nutrition Program","46.1%","6.1%","47.8%","16.4%","  50 ","59%","41%","$3.17","$76,000.00"
"46071","SD","Jackson County, South Dakota","18.5%","  610 ","130%","SNAP","185%","Other Nutrition Program","73.9%","4.3%","21.8%","24.5%","  260 ","85%","15%","$3.21","$334,000.00"
"46073","SD","Jerauld County, South Dakota","9.4%","  190 ","130%","SNAP","185%","Other Nutrition Program","39.9%","17.7%","42.4%","13.1%","  60 ","50%","51%","$3.08","$100,000.00"
"46075","SD","Jones County, South Dakota","10.7%","  80 ","130%","SNAP","185%","Other Nutrition Program","50.0%","42.1%","7.9%","17.6%","  20 ","100%","0%","$3.18","$43,000.00"
"46077","SD","Kingsbury County, South Dakota","8.9%","  450 ","130%","SNAP","185%","Other Nutrition Program","46.7%","10.4%","42.9%","14.4%","  160 ","58%","43%","$3.16","$243,000.00"
"46079","SD","Lake County, South Dakota","10.7%","  1,320 ","130%","SNAP","185%","Other Nutrition Program","47.0%","6.0%","47.0%","16.7%","  450 ","49%","51%","$2.96","$667,000.00"
"46081","SD","Lawrence County, South Dakota","11.2%","  2,780 ","130%","SNAP","185%","Other Nutrition Program","43.7%","21.4%","34.9%","15.1%","  700 ","68%","32%","$3.39","$1,609,000.00"
"46083","SD","Lincoln County, South Dakota","7.0%","  3,620 ","130%","SNAP","185%","Other Nutrition Program","23.4%","13.1%","63.5%","11.3%","  1,690 ","34%","67%","$3.43","$2,120,000.00"
"46085","SD","Lyman County, South Dakota","14.1%","  540 ","130%","SNAP","185%","Other Nutrition Program","62.5%","17.1%","20.4%","21.9%","  240 ","78%","22%","$3.15","$291,000.00"
"46087","SD","McCook County, South Dakota","9.1%","  510 ","130%","SNAP","185%","Other Nutrition Program","44.1%","19.7%","36.2%","14.0%","  210 ","73%","27%","$2.99","$260,000.00"
"46089","SD","McPherson County, South Dakota","11.9%","  270 ","130%","SNAP","185%","Other Nutrition Program","54.5%","13.2%","32.3%","14.9%","  60 ","47%","53%","$3.16","$146,000.00"
"46091","SD","Marshall County, South Dakota","10.1%","  480 ","130%","SNAP","185%","Other Nutrition Program","44.5%","9.4%","46.1%","15.0%","  160 ","37%","63%","$3.16","$259,000.00"
"46093","SD","Meade County, South Dakota","9.6%","  2,570 ","130%","SNAP","185%","Other Nutrition Program","45.4%","21.9%","32.7%","14.6%","  940 ","68%","32%","$2.81","$1,234,000.00"
"46095","SD","Mellette County, South Dakota","20.1%","  420 ","130%","SNAP","185%","Other Nutrition Program","77.6%","22.4%","0.0%","32.4%","  210 ","69%","31%","$3.16","$227,000.00"
"46097","SD","Miner County, South Dakota","9.4%","  220 ","130%","SNAP","185%","Other Nutrition Program","44.2%","29.1%","26.7%","14.5%","  90 ","82%","18%","$3.19","$120,000.00"
"46099","SD","Minnehaha County, South Dakota","11.0%","  20,070 ","130%","SNAP","185%","Other Nutrition Program","45.6%","14.0%","40.4%","15.1%","  6,880 ","63%","37%","$2.91","$9,997,000.00"
"46101","SD","Moody County, South Dakota","11.2%","  720 ","130%","SNAP","185%","Other Nutrition Program","52.1%","16.0%","31.9%","17.4%","  280 ","70%","30%","$2.96","$364,000.00"
"46102","SD","Oglala Lakota County, South Dakota","26.9%","  3,830 ","130%","SNAP","185%","Other Nutrition Program","87.8%","12.2%","0.0%","34.8%","  1,880 ","87%","13%","$3.04","$1,991,000.00"
"46103","SD","Pennington County, South Dakota","11.1%","  11,960 ","130%","SNAP","185%","Other Nutrition Program","51.8%","14.6%","33.6%","17.4%","  4,430 ","70%","30%","$3.21","$6,561,000.00"
"46105","SD","Perkins County, South Dakota","11.1%","  340 ","130%","SNAP","185%","Other Nutrition Program","55.1%","19.0%","25.9%","15.7%","  100 ","74%","26%","$3.36","$195,000.00"
"46107","SD","Potter County, South Dakota","9.5%","  220 ","130%","SNAP","185%","Other Nutrition Program","43.0%","26.7%","30.3%","16.5%","  80 ","78%","22%","$3.16","$119,000.00"
"46109","SD","Roberts County, South Dakota","13.6%","  1,400 ","130%","SNAP","185%","Other Nutrition Program","63.1%","10.1%","26.8%","21.6%","  630 ","74%","26%","$3.16","$756,000.00"
"46111","SD","Sanborn County, South Dakota","9.2%","  220 ","130%","SNAP","185%","Other Nutrition Program","42.9%","20.6%","36.6%","14.7%","  60 ","65%","36%","$3.08","$116,000.00"
"46115","SD","Spink County, South Dakota","10.3%","  670 ","130%","SNAP","185%","Other Nutrition Program","51.1%","14.6%","34.3%","16.0%","  250 ","68%","32%","$3.10","$355,000.00"
"46117","SD","Stanley County, South Dakota","8.2%","  240 ","130%","SNAP","185%","Other Nutrition Program","32.6%","19.0%","48.4%","12.3%","  90 ","46%","54%","$3.20","$131,000.00"
"46119","SD","Sully County, South Dakota","7.9%","  120 ","130%","SNAP","185%","Other Nutrition Program","33.1%","18.9%","48.0%","11.4%","  40 ","51%","49%","$3.17","$65,000.00"
"46121","SD","Todd County, South Dakota","24.0%","  2,410 ","130%","SNAP","185%","Other Nutrition Program","82.4%","4.2%","13.4%","30.4%","  1,230 ","81%","19%","$3.16","$1,303,000.00"
"46123","SD","Tripp County, South Dakota","13.5%","  740 ","130%","SNAP","185%","Other Nutrition Program","62.8%","0.7%","36.5%","20.2%","  250 ","70%","30%","$3.16","$399,000.00"
"46125","SD","Turner County, South Dakota","9.4%","  780 ","130%","SNAP","185%","Other Nutrition Program","44.3%","15.5%","40.2%","14.5%","  280 ","56%","44%","$2.97","$396,000.00"
"46127","SD","Union County, South Dakota","8.6%","  1,270 ","130%","SNAP","185%","Other Nutrition Program","31.7%","9.6%","58.7%","12.4%","  460 ","36%","64%","$3.01","$654,000.00"
"46129","SD","Walworth County, South Dakota","11.8%","  660 ","130%","SNAP","185%","Other Nutrition Program","41.4%","13.0%","45.5%","16.0%","  200 ","42%","58%","$3.17","$358,000.00"
"46135","SD","Yankton County, South Dakota","11.4%","  2,570 ","130%","SNAP","185%","Other Nutrition Program","49.5%","11.0%","39.5%","15.8%","  760 ","62%","38%","$3.07","$1,349,000.00"
"46137","SD","Ziebach County, South Dakota","20.6%","  580 ","130%","SNAP","185%","Other Nutrition Program","85.5%","14.5%","0.0%","27.9%","  280 ","81%","19%","$3.19","$316,000.00"
"47001","TN","Anderson County, Tennessee","13.4%","  10,160 ","130%","SNAP","185%","Other Nutrition Program","59.4%","13.1%","27.4%","21.7%","  3,460 ","72%","28%","$3.10","$5,390,000.00"
"47003","TN","Bedford County, Tennessee","12.3%","  5,690 ","130%","SNAP","185%","Other Nutrition Program","66.9%","24.6%","8.4%","19.6%","  2,360 ","91%","9%","$3.10","$3,017,000.00"
"47005","TN","Benton County, Tennessee","15.2%","  2,450 ","130%","SNAP","185%","Other Nutrition Program","70.1%","14.4%","15.6%","23.9%","  750 ","89%","11%","$3.09","$1,294,000.00"
"47007","TN","Bledsoe County, Tennessee","15.6%","  2,200 ","130%","SNAP","185%","Other Nutrition Program","65.9%","13.6%","20.4%","24.0%","  680 ","95%","5%","$3.27","$1,228,000.00"
