"FIPS","State","County, State","2015 Food Insecurity Rate","# of Food Insecure Persons in 2015","Low Threshold in state","Low Threshold Type","High Threshold in state","High Threshold Type","% FI ≤ Low Threshold","% FI Btwn Thresholds","% FI > High Threshold","2015 Child food insecurity rate","# of Food Insecure Children in 2015","% food insecure children in HH w/ HH incomes below 185 FPL in 2015","% food insecure children in HH w/ HH incomes above 185 FPL in 2015","2015 Cost Per Meal","2015 Weighted Annual Food Budget Shortfall"
"54063","WV","Monroe County, West Virginia","12.6%","  1,710 ","130%","SNAP","185%","Other Nutrition Program","56.1%","22.0%","22.0%","20.4%","  550 ","75%","25%","$2.95","$904,000.00"
"54065","WV","Morgan County, West Virginia","12.7%","  2,210 ","130%","SNAP","185%","Other Nutrition Program","50.7%","29.5%","19.7%","16.3%","  550 ","70%","30%","$2.95","$1,170,000.00"
"54067","WV","Nicholas County, West Virginia","14.9%","  3,870 ","130%","SNAP","185%","Other Nutrition Program","53.5%","20.1%","26.4%","22.1%","  1,190 ","76%","24%","$2.77","$1,924,000.00"
"54069","WV","Ohio County, West Virginia","14.1%","  6,160 ","130%","SNAP","185%","Other Nutrition Program","49.6%","16.7%","33.7%","18.5%","  1,540 ","69%","31%","$3.10","$3,420,000.00"
"54071","WV","Pendleton County, West Virginia","13.5%","  1,000 ","130%","SNAP","185%","Other Nutrition Program","58.9%","23.3%","17.8%","20.3%","  270 ","81%","19%","$2.91","$521,000.00"
"54073","WV","Pleasants County, West Virginia","14.0%","  1,070 ","130%","SNAP","185%","Other Nutrition Program","50.7%","11.8%","37.6%","23.8%","  360 ","64%","36%","$2.70","$518,000.00"
"54075","WV","Pocahontas County, West Virginia","14.1%","  1,230 ","130%","SNAP","185%","Other Nutrition Program","52.0%","19.2%","28.7%","23.8%","  370 ","69%","31%","$2.78","$613,000.00"
"54077","WV","Preston County, West Virginia","12.7%","  4,280 ","130%","SNAP","185%","Other Nutrition Program","46.9%","18.9%","34.2%","18.6%","  1,220 ","67%","34%","$2.90","$2,225,000.00"
"54079","WV","Putnam County, West Virginia","10.5%","  5,920 ","130%","SNAP","185%","Other Nutrition Program","40.6%","17.3%","42.1%","15.2%","  2,000 ","56%","44%","$2.74","$2,907,000.00"
"54081","WV","Raleigh County, West Virginia","15.3%","  12,010 ","130%","SNAP","185%","Other Nutrition Program","49.9%","17.6%","32.4%","20.7%","  3,400 ","63%","37%","$2.64","$5,691,000.00"
"54083","WV","Randolph County, West Virginia","14.3%","  4,210 ","130%","SNAP","185%","Other Nutrition Program","51.3%","19.4%","29.3%","19.8%","  1,120 ","79%","21%","$2.85","$2,148,000.00"
"54085","WV","Ritchie County, West Virginia","14.5%","  1,470 ","130%","SNAP","185%","Other Nutrition Program","63.1%","14.4%","22.5%","21.8%","  460 ","79%","21%","$2.69","$708,000.00"
"54087","WV","Roane County, West Virginia","17.4%","  2,540 ","130%","SNAP","185%","Other Nutrition Program","60.3%","20.0%","19.7%","25.4%","  810 ","75%","25%","$2.76","$1,259,000.00"
"54089","WV","Summers County, West Virginia","14.2%","  1,920 ","130%","SNAP","185%","Other Nutrition Program","52.0%","16.0%","32.0%","20.0%","  470 ","67%","33%","$2.72","$937,000.00"
"54091","WV","Taylor County, West Virginia","12.9%","  2,190 ","130%","SNAP","185%","Other Nutrition Program","55.7%","16.4%","28.0%","19.9%","  700 ","73%","27%","$2.86","$1,124,000.00"
"54093","WV","Tucker County, West Virginia","12.6%","  880 ","130%","SNAP","185%","Other Nutrition Program","58.3%","24.9%","16.8%","20.0%","  250 ","92%","8%","$2.93","$462,000.00"
"54095","WV","Tyler County, West Virginia","15.6%","  1,410 ","130%","SNAP","185%","Other Nutrition Program","54.0%","16.8%","29.2%","23.9%","  440 ","66%","34%","$2.80","$709,000.00"
"54097","WV","Upshur County, West Virginia","14.6%","  3,590 ","130%","SNAP","185%","Other Nutrition Program","51.3%","16.5%","32.2%","22.1%","  1,120 ","68%","32%","$2.84","$1,825,000.00"
"54099","WV","Wayne County, West Virginia","14.7%","  6,100 ","130%","SNAP","185%","Other Nutrition Program","59.9%","16.8%","23.3%","22.5%","  2,040 ","73%","27%","$2.65","$2,903,000.00"
"54101","WV","Webster County, West Virginia","16.8%","  1,500 ","130%","SNAP","185%","Other Nutrition Program","67.2%","21.3%","11.5%","24.8%","  450 ","82%","18%","$2.79","$752,000.00"
"54103","WV","Wetzel County, West Virginia","15.7%","  2,540 ","130%","SNAP","185%","Other Nutrition Program","58.1%","18.9%","23.0%","24.7%","  810 ","83%","17%","$2.81","$1,280,000.00"
"54105","WV","Wirt County, West Virginia","14.4%","  840 ","130%","SNAP","185%","Other Nutrition Program","43.1%","28.9%","28.0%","21.9%","  270 ","64%","36%","$2.68","$404,000.00"
"54107","WV","Wood County, West Virginia","14.0%","  12,150 ","130%","SNAP","185%","Other Nutrition Program","54.5%","19.3%","26.1%","20.6%","  3,810 ","72%","28%","$2.63","$5,738,000.00"
"54109","WV","Wyoming County, West Virginia","16.1%","  3,690 ","130%","SNAP","185%","Other Nutrition Program","59.6%","16.7%","23.7%","24.1%","  1,180 ","73%","27%","$3.05","$2,020,000.00"
"55001","WI","Adams County, Wisconsin","11.6%","  2,370 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.5%","","26.5%","23.4%","  730 ","85%","16%","$2.83","$1,203,000.00"
"55003","WI","Ashland County, Wisconsin","13.0%","  2,080 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","84.1%","","15.9%","21.6%","  790 ","91%","9%","$3.01","$1,121,000.00"
"55005","WI","Barron County, Wisconsin","11.2%","  5,130 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","79.9%","","20.1%","19.3%","  1,880 ","84%","16%","$2.58","$2,375,000.00"
"55007","WI","Bayfield County, Wisconsin","11.8%","  1,780 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","76.9%","","23.1%","22.1%","  610 ","84%","16%","$3.05","$973,000.00"
"55009","WI","Brown County, Wisconsin","10.3%","  26,110 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.5%","","28.5%","16.8%","  10,460 ","69%","31%","$2.81","$13,164,000.00"
"55011","WI","Buffalo County, Wisconsin","10.5%","  1,400 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","72.8%","","27.2%","17.9%","  510 ","78%","22%","$2.87","$721,000.00"
"55013","WI","Burnett County, Wisconsin","12.4%","  1,900 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","81.8%","","18.2%","22.6%","  640 ","85%","15%","$2.85","$970,000.00"
"55015","WI","Calumet County, Wisconsin","7.6%","  3,760 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","59.5%","","40.5%","15.1%","  1,930 ","50%","50%","$2.69","$1,815,000.00"
"55017","WI","Chippewa County, Wisconsin","10.7%","  6,740 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","70.7%","","29.3%","17.3%","  2,510 ","73%","27%","$2.54","$3,067,000.00"
"55019","WI","Clark County, Wisconsin","10.9%","  3,750 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","88.2%","","11.8%","20.2%","  2,060 ","90%","10%","$2.93","$1,973,000.00"
"55021","WI","Columbia County, Wisconsin","9.5%","  5,400 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","56.5%","","43.5%","16.9%","  2,160 ","53%","47%","$2.91","$2,822,000.00"
"55023","WI","Crawford County, Wisconsin","11.9%","  1,960 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.5%","","26.5%","19.7%","  690 ","81%","19%","$2.67","$937,000.00"
"55025","WI","Dane County, Wisconsin","11.3%","  57,860 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","60.9%","","39.1%","15.3%","  16,550 ","58%","42%","$3.04","$31,583,000.00"
"55027","WI","Dodge County, Wisconsin","9.8%","  8,660 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","65.4%","","34.6%","16.8%","  3,160 ","67%","33%","$2.69","$4,182,000.00"
"55029","WI","Door County, Wisconsin","10.7%","  2,970 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","61.4%","","38.6%","19.4%","  910 ","63%","37%","$3.43","$1,825,000.00"
"55031","WI","Douglas County, Wisconsin","12.7%","  5,550 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.6%","","31.4%","20.3%","  1,850 ","70%","30%","$3.15","$3,133,000.00"
"55033","WI","Dunn County, Wisconsin","12.1%","  5,340 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.6%","","28.4%","18.2%","  1,600 ","73%","27%","$2.54","$2,435,000.00"
"55035","WI","Eau Claire County, Wisconsin","12.3%","  12,490 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","69.8%","","30.2%","17.3%","  3,620 ","68%","32%","$2.76","$6,173,000.00"
"55037","WI","Florence County, Wisconsin","10.0%","  450 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.6%","","31.4%","18.7%","  140 ","66%","34%","$2.72","$219,000.00"
"55039","WI","Fond du Lac County, Wisconsin","9.5%","  9,660 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","67.5%","","32.5%","16.4%","  3,710 ","71%","29%","$2.83","$4,894,000.00"
"55041","WI","Forest County, Wisconsin","13.2%","  1,210 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.4%","","22.6%","21.4%","  410 ","70%","31%","$2.71","$589,000.00"
"55043","WI","Grant County, Wisconsin","11.8%","  6,100 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.2%","","31.8%","18.6%","  1,980 ","67%","33%","$2.59","$2,835,000.00"
"55045","WI","Green County, Wisconsin","9.3%","  3,440 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.8%","","31.2%","16.1%","  1,390 ","66%","34%","$2.60","$1,605,000.00"
"55047","WI","Green Lake County, Wisconsin","10.7%","  2,030 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","80.0%","","20.0%","20.0%","  870 ","83%","17%","$2.85","$1,037,000.00"
"55049","WI","Iowa County, Wisconsin","9.7%","  2,310 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.8%","","31.2%","16.5%","  930 ","63%","37%","$2.97","$1,230,000.00"
"55051","WI","Iron County, Wisconsin","12.3%","  720 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.5%","","22.5%","20.2%","  190 ","80%","20%","$3.08","$398,000.00"
"55053","WI","Jackson County, Wisconsin","11.4%","  2,340 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","70.4%","","29.6%","21.1%","  960 ","79%","21%","$2.84","$1,192,000.00"
"55055","WI","Jefferson County, Wisconsin","9.4%","  7,920 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","65.5%","","34.5%","16.8%","  3,220 ","65%","35%","$2.77","$3,931,000.00"
"55057","WI","Juneau County, Wisconsin","11.3%","  3,000 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","80.2%","","19.8%","19.9%","  1,090 ","80%","20%","$3.12","$1,677,000.00"
"55059","WI","Kenosha County, Wisconsin","11.2%","  18,730 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","72.6%","","27.4%","18.6%","  7,640 ","68%","32%","$2.78","$9,321,000.00"
"55061","WI","Kewaunee County, Wisconsin","8.7%","  1,780 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","63.2%","","36.8%","16.5%","  760 ","57%","43%","$3.08","$982,000.00"
"55063","WI","La Crosse County, Wisconsin","12.0%","  14,100 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","69.0%","","31.0%","16.9%","  4,070 ","64%","36%","$2.85","$7,212,000.00"
"55065","WI","Lafayette County, Wisconsin","9.3%","  1,570 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.7%","","22.3%","17.6%","  730 ","75%","25%","$2.74","$772,000.00"
"55067","WI","Langlade County, Wisconsin","12.5%","  2,440 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.0%","","23.0%","20.9%","  820 ","77%","23%","$2.74","$1,200,000.00"
"55069","WI","Lincoln County, Wisconsin","10.6%","  2,990 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","66.4%","","33.6%","17.6%","  1,010 ","65%","35%","$2.56","$1,370,000.00"
"55071","WI","Manitowoc County, Wisconsin","10.1%","  8,110 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","69.0%","","31.0%","18.0%","  3,100 ","68%","32%","$2.76","$4,015,000.00"
"55073","WI","Marathon County, Wisconsin","10.0%","  13,550 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","69.9%","","30.1%","17.6%","  5,620 ","68%","32%","$2.75","$6,690,000.00"
"55075","WI","Marinette County, Wisconsin","11.6%","  4,770 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.2%","","26.8%","20.0%","  1,620 ","71%","29%","$2.59","$2,218,000.00"
"55077","WI","Marquette County, Wisconsin","11.1%","  1,690 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","76.0%","","24.0%","21.2%","  640 ","75%","25%","$2.81","$853,000.00"
"55078","WI","Menominee County, Wisconsin","18.7%","  830 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","91.4%","","8.6%","33.3%","  470 ","95%","5%","$2.66","$397,000.00"
"55079","WI","Milwaukee County, Wisconsin","16.9%","  161,770 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","82.3%","","17.7%","20.5%","  48,030 ","72%","28%","$2.74","$79,494,000.00"
"55081","WI","Monroe County, Wisconsin","11.7%","  5,280 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.1%","","26.9%","20.5%","  2,380 ","76%","24%","$2.60","$2,466,000.00"
"55083","WI","Oconto County, Wisconsin","9.4%","  3,510 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","66.1%","","33.9%","17.4%","  1,360 ","64%","36%","$2.86","$1,801,000.00"
"55085","WI","Oneida County, Wisconsin","10.2%","  3,640 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.3%","","28.7%","18.5%","  1,150 ","66%","34%","$2.67","$1,743,000.00"
"55087","WI","Outagamie County, Wisconsin","9.5%","  17,080 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","62.0%","","38.0%","16.1%","  7,070 ","59%","41%","$2.86","$8,757,000.00"
"55089","WI","Ozaukee County, Wisconsin","7.8%","  6,810 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","44.5%","","55.5%","13.5%","  2,630 ","33%","67%","$2.89","$3,529,000.00"
"55091","WI","Pepin County, Wisconsin","10.0%","  740 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","70.9%","","29.1%","19.0%","  310 ","73%","28%","$2.83","$375,000.00"
"55093","WI","Pierce County, Wisconsin","10.3%","  4,200 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","60.3%","","39.7%","16.2%","  1,410 ","55%","45%","$3.65","$2,746,000.00"
"55095","WI","Polk County, Wisconsin","10.1%","  4,420 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","77.6%","","22.4%","18.2%","  1,770 ","77%","24%","$3.05","$2,419,000.00"
"55097","WI","Portage County, Wisconsin","11.7%","  8,260 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.0%","","32.0%","17.1%","  2,410 ","62%","38%","$3.00","$4,443,000.00"
"55099","WI","Price County, Wisconsin","10.9%","  1,510 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","78.1%","","21.9%","19.4%","  470 ","84%","17%","$2.74","$741,000.00"
"55101","WI","Racine County, Wisconsin","11.0%","  21,480 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","68.5%","","31.5%","17.4%","  8,190 ","68%","32%","$2.74","$10,552,000.00"
"55103","WI","Richland County, Wisconsin","11.4%","  2,020 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","79.1%","","20.9%","19.0%","  760 ","85%","15%","$2.92","$1,056,000.00"
"55105","WI","Rock County, Wisconsin","11.4%","  18,370 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","75.3%","","24.7%","19.9%","  7,710 ","73%","28%","$2.62","$8,633,000.00"
"55107","WI","Rusk County, Wisconsin","12.0%","  1,730 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","87.8%","","12.2%","22.1%","  670 ","97%","3%","$2.69","$834,000.00"
"55109","WI","St. Croix County, Wisconsin","8.2%","  7,100 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","54.2%","","45.8%","14.8%","  3,360 ","48%","53%","$2.91","$3,700,000.00"
"55111","WI","Sauk County, Wisconsin","10.5%","  6,610 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","74.8%","","25.2%","18.5%","  2,700 ","72%","28%","$2.74","$3,244,000.00"
"55113","WI","Sawyer County, Wisconsin","13.5%","  2,220 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","76.9%","","23.1%","25.3%","  840 ","80%","20%","$2.82","$1,124,000.00"
"55115","WI","Shawano County, Wisconsin","10.2%","  4,260 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","79.1%","","20.9%","18.5%","  1,690 ","84%","16%","$2.53","$1,932,000.00"
"55117","WI","Sheboygan County, Wisconsin","9.2%","  10,660 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","71.5%","","28.5%","16.2%","  4,310 ","67%","33%","$2.89","$5,517,000.00"
"55119","WI","Taylor County, Wisconsin","10.5%","  2,150 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","81.8%","","18.2%","18.2%","  890 ","82%","18%","$2.91","$1,122,000.00"
"55121","WI","Trempealeau County, Wisconsin","9.2%","  2,700 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.7%","","26.3%","17.0%","  1,220 ","75%","26%","$2.89","$1,398,000.00"
"55123","WI","Vernon County, Wisconsin","11.0%","  3,320 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","78.3%","","21.7%","20.3%","  1,600 ","83%","18%","$2.95","$1,754,000.00"
"55125","WI","Vilas County, Wisconsin","12.5%","  2,670 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","80.3%","","19.7%","21.8%","  790 ","88%","12%","$3.40","$1,627,000.00"
"55127","WI","Walworth County, Wisconsin","10.0%","  10,270 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","73.0%","","27.0%","17.3%","  3,970 ","69%","31%","$2.90","$5,348,000.00"
"55129","WI","Washburn County, Wisconsin","11.2%","  1,760 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","78.7%","","21.3%","20.5%","  630 ","83%","17%","$2.86","$904,000.00"
"55131","WI","Washington County, Wisconsin","7.9%","  10,450 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","49.5%","","50.5%","14.4%","  4,480 ","44%","56%","$2.75","$5,161,000.00"
"55133","WI","Waukesha County, Wisconsin","7.5%","  29,710 ","200%","SNAP, Other Nutrition Programs","200%","SNAP, Other Nutrition Programs","45.4%","","54.6%","13.6%","  12,220 ","39%","61%","$2.95","$15,690,000.00"
